-0.678309 -0.033710 -0.004228 0.733991 0.713517 0.083452 0.025759 -0.695173 -0.118177 -0.519688 -0.791141 0.300090
-0.677110 -0.037621 -0.010521 0.734844 0.713123 0.088763 0.034619 -0.694534 -0.118376 -0.521259 -0.790516 0.298931
-0.674695 -0.042077 -0.011436 0.736807 0.713555 0.093317 0.046519 -0.692796 -0.112529 -0.527301 -0.793541 0.282106
-0.673831 -0.049637 -0.023713 0.736835 0.713024 0.097416 0.055572 -0.692111 -0.108405 -0.533465 -0.793043 0.273396
-0.672796 -0.049153 -0.029149 0.737617 0.709742 0.104726 0.068334 -0.693274 -0.098304 -0.538801 -0.794321 0.262839
-0.671851 -0.050987 -0.027708 0.738410 0.708561 0.111420 0.080235 -0.692163 -0.098304 -0.538801 -0.794321 0.262839
-0.673485 -0.050402 -0.031868 0.736791 0.704725 0.116416 0.089999 -0.694053 -0.072665 -0.541456 -0.801684 0.242586
-0.675913 -0.047768 -0.029978 0.734820 0.704725 0.116416 0.089999 -0.694053 -0.068958 -0.544568 -0.801389 0.237628
-0.677312 -0.042728 -0.023145 0.734090 0.701518 0.113199 0.085251 -0.698421 -0.072694 -0.544961 -0.798650 0.244728
-0.676581 -0.035075 -0.016145 0.735355 0.705025 0.103751 0.068642 -0.698187 -0.072694 -0.544961 -0.798650 0.244728
-0.675542 -0.028163 -0.008759 0.736731 0.705025 0.103751 0.068642 -0.698187 -0.098427 -0.540116 -0.790607 0.271159
-0.675522 -0.021658 -0.004027 0.737010 0.711235 0.091522 0.044371 -0.695558 -0.103827 -0.539073 -0.790692 0.270973
-0.675522 -0.021658 -0.004027 0.737010 0.711235 0.091522 0.044371 -0.695558 -0.103827 -0.539073 -0.790692 0.270973
-0.676576 -0.011532 0.006914 0.736250 0.710214 0.081907 0.033478 -0.698403 -0.107489 -0.536378 -0.790566 0.275227
-0.676576 -0.011532 0.006914 0.736250 0.710214 0.081907 0.033478 -0.698403 -0.111794 -0.535997 -0.788699 0.279578
-0.675792 -0.009501 0.011060 0.736948 0.710220 0.078662 0.028067 -0.699008 -0.112980 -0.534563 -0.788745 0.281708
-0.676083 -0.009231 0.011347 0.736680 0.709591 0.075463 0.024621 -0.700128 -0.117798 -0.534052 -0.786718 0.286334
-0.676444 -0.009802 0.011401 0.736340 0.710052 0.073776 0.020568 -0.699972 -0.116013 -0.535746 -0.786747 0.283806
-0.676321 -0.011134 0.009767 0.736458 0.709672 0.074472 0.021569 -0.700253 -0.115010 -0.535032 -0.785980 0.287660
-0.675800 -0.012866 0.008536 0.736923 0.707640 0.075752 0.024468 -0.702074 -0.112787 -0.534794 -0.786987 0.286225
-0.675747 -0.014249 0.007034 0.736963 0.707103 0.075958 0.025955 -0.702540 -0.113410 -0.534628 -0.787256 0.285550
-0.675409 -0.015632 0.005186 0.737260 0.706175 0.075170 0.027358 -0.703504 -0.113012 -0.533269 -0.788251 0.285506
-0.675086 -0.016428 0.004812 0.737540 0.706175 0.075170 0.027358 -0.703504 -0.113012 -0.533269 -0.788251 0.285506
-0.674954 -0.017242 0.003897 0.737648 0.705995 0.074358 0.026906 -0.703788 -0.115182 -0.527839 -0.788979 0.292628
-0.674912 -0.017680 0.003685 0.737678 0.705606 0.073785 0.025791 -0.704281 -0.117459 -0.526655 -0.787940 0.296628
-0.674912 -0.017680 0.003685 0.737678 0.704835 0.073545 0.026117 -0.705065 -0.117201 -0.525497 -0.788500 0.297295
-0.675063 -0.016998 0.004812 0.737548 0.704835 0.073545 0.026117 -0.705065 -0.117201 -0.525497 -0.788500 0.297295
-0.674672 -0.016381 0.006374 0.737908 0.704615 0.073270 0.024114 -0.705385 -0.113953 -0.520959 -0.791298 0.299105
-0.674093 -0.015619 0.007434 0.738444 0.702804 0.073165 0.024323 -0.707193 -0.113953 -0.520959 -0.791298 0.299105
-0.673448 -0.014792 0.009119 0.739030 0.699879 0.072887 0.023089 -0.710158 -0.111863 -0.517038 -0.793387 0.301156
-0.673448 -0.014792 0.009119 0.739030 0.705069 0.080011 0.012521 -0.704499 -0.100811 -0.504440 -0.804472 0.296990
-0.672619 -0.015246 0.009086 0.739776 0.705456 0.087655 0.020582 -0.703011 -0.083396 -0.475519 -0.823234 0.298686
-0.671769 -0.015351 0.007935 0.740559 0.710957 0.106204 0.018547 -0.694922 -0.076145 -0.415118 -0.841244 0.337916
-0.670448 -0.015526 0.007091 0.741760 0.709333 0.129414 0.028349 -0.692312 -0.065735 -0.313145 -0.845404 0.427682
-0.669928 -0.014278 0.006236 0.742262 0.698395 0.153023 0.026855 -0.698646 -0.005708 -0.201876 -0.823248 0.530543
-0.669460 -0.007994 0.010082 0.742737 0.667448 0.176759 0.009097 -0.723316 0.098098 -0.111337 -0.768854 0.621968
-0.669912 -0.001011 0.016066 0.742266 0.617917 0.236012 -0.000769 -0.749984 0.221459 -0.047677 -0.657399 0.718686
-0.669400 0.000512 0.017432 0.742697 0.546640 0.331414 0.003049 -0.768987 0.221459 -0.047677 -0.657399 0.718686
-0.668878 0.002526 0.019231 0.743119 0.472647 0.415069 -0.000276 -0.777382 0.395864 -0.076242 -0.406853 0.819725
-0.668988 0.005957 0.023360 0.742882 0.401082 0.488404 -0.013098 -0.774869 0.459359 -0.086898 -0.368429 0.803554
-0.669220 0.009499 0.027774 0.742485 0.364305 0.546254 -0.016894 -0.754058 0.512344 -0.087699 -0.287397 0.804497
-0.670173 0.013827 0.033045 0.741340 0.365041 0.579748 -0.026339 -0.727972 0.512344 -0.087699 -0.287397 0.804497
-0.671973 0.015164 0.036347 0.739527 0.386473 0.599959 -0.023262 -0.700105 0.607528 -0.029900 -0.041293 0.792660
-0.673505 0.012924 0.035691 0.738207 0.386473 0.599959 -0.023262 -0.700105 0.607528 -0.029900 -0.041293 0.792660
-0.674192 0.010630 0.033270 0.737730 0.403505 0.608683 0.001949 -0.683143 0.651131 0.041970 0.152415 0.742318
-0.674875 0.007491 0.029404 0.737308 0.407755 0.627827 0.036968 -0.661968 0.651131 0.041970 0.152415 0.742318
-0.674808 0.003805 0.026840 0.737496 0.422547 0.629650 0.040633 -0.650649 0.643904 0.000143 0.130515 0.753892
-0.674485 0.002849 0.024119 0.737889 0.417827 0.632390 0.021354 -0.651957 0.633325 -0.046977 0.086719 0.767576
-0.673759 0.002272 0.023490 0.738574 0.399745 0.643968 0.001506 -0.652309 0.613124 -0.102800 0.055202 0.781322
-0.672803 0.001124 0.024069 0.739429 0.368250 0.665293 -0.013034 -0.649313 0.599128 -0.147480 -0.016677 0.786777
-0.671600 -0.000558 0.026054 0.740456 0.336636 0.679298 -0.029254 -0.651441 0.566288 -0.284811 -0.097580 0.767254
-0.670163 -0.002542 0.026525 0.741736 0.319688 0.683596 -0.037385 -0.655056 0.546914 -0.333529 -0.127315 0.757255
-0.669709 -0.003497 0.027128 0.742120 0.324942 0.679491 -0.041696 -0.656480 0.541408 -0.340332 -0.133505 0.757118
-0.669394 -0.004686 0.027188 0.742395 0.332174 0.676399 -0.039200 -0.656207 0.536430 -0.336180 -0.108475 0.766459
-0.669230 -0.007062 0.025767 0.742575 0.341625 0.673017 -0.036366 -0.654995 0.544766 -0.309585 -0.092013 0.773900
-0.669240 -0.009244 0.023670 0.742612 0.350103 0.674455 -0.025404 -0.649533 0.555069 -0.275524 -0.071425 0.781591
-0.669327 -0.011053 0.020488 0.742603 0.370378 0.674515 -0.001901 -0.638628 0.562486 -0.226951 -0.027926 0.794559
-0.670787 -0.011584 0.017839 0.741345 0.404692 0.663799 0.019053 -0.628674 0.562486 -0.226951 -0.027926 0.794559
-0.671283 -0.011335 0.015946 0.740943 0.404692 0.663799 0.019053 -0.628674 0.551436 -0.106636 0.111274 0.819857
-0.672068 -0.010511 0.015245 0.740258 0.439705 0.644752 0.027775 -0.624647 0.551436 -0.106636 0.111274 0.819857
-0.672270 -0.009557 0.014335 0.740106 0.461733 0.632568 0.036179 -0.620767 0.549325 -0.058806 0.146508 0.820561
-0.672551 -0.008389 0.014177 0.739868 0.466145 0.629442 0.046233 -0.619979 0.549854 -0.042849 0.154892 0.819654
-0.672551 -0.008389 0.014177 0.739868 0.464954 0.622346 0.037589 -0.628562 0.552389 -0.062073 0.138597 0.819637
-0.672724 -0.007253 0.013998 0.739725 0.454301 0.622058 0.029145 -0.637028 0.551930 -0.098502 0.099782 0.822018
-0.672560 -0.005682 0.015580 0.739857 0.439663 0.623182 0.015854 -0.646598 0.547503 -0.117979 0.100864 0.822282
-0.671994 -0.003859 0.017611 0.740338 0.416151 0.632107 0.002203 -0.653647 0.540627 -0.175488 0.042456 0.821659
-0.671502 -0.002626 0.020980 0.740701 0.389419 0.646000 -0.014818 -0.656367 0.530132 -0.236989 -0.023823 0.813774
-0.670736 -0.001424 0.023784 0.741313 0.358320 0.657317 -0.020393 -0.662665 0.512522 -0.292917 -0.065713 0.804489
-0.670275 -0.000183 0.025693 0.741668 0.357910 0.654589 -0.028303 -0.665291 0.497606 -0.346878 -0.109740 0.787415
-0.670631 0.001291 0.027807 0.741269 0.368094 0.648072 -0.030492 -0.666018 0.497606 -0.346878 -0.109740 0.787415
-0.670752 0.001297 0.028210 0.741144 0.387892 0.642998 -0.029777 -0.659702 0.501079 -0.324350 -0.119418 0.793383
-0.671192 0.001077 0.028726 0.740726 0.398437 0.642465 -0.018486 -0.654328 0.507551 -0.287553 -0.102479 0.805732
-0.671192 0.001077 0.028726 0.740726 0.398437 0.642465 -0.018486 -0.654328 0.507551 -0.287553 -0.102479 0.805732
-0.672003 0.000212 0.027971 0.740020 0.448775 0.628038 0.006988 -0.635704 0.519555 -0.181875 -0.003835 0.834847
-0.673952 -0.001987 0.024614 0.738362 0.448775 0.628038 0.006988 -0.635704 0.518592 -0.121525 0.069264 0.843503
-0.674628 -0.004805 0.022051 0.737813 0.497035 0.597820 0.022131 -0.628552 0.518761 -0.052803 0.139800 0.841757
-0.674628 -0.004805 0.022051 0.737813 0.507020 0.594751 0.033140 -0.622980 0.518761 -0.052803 0.139800 0.841757
-0.675336 -0.005427 0.019487 0.737233 0.507020 0.594751 0.033140 -0.622980 0.525857 0.000671 0.153989 0.836517
-0.675814 -0.005720 0.018510 0.736818 0.501089 0.599466 0.045277 -0.622495 0.525857 0.000671 0.153989 0.836517
-0.675954 -0.005808 0.017681 0.736709 0.495705 0.598779 0.040144 -0.627797 0.536802 -0.007818 0.148652 0.830472
-0.675460 -0.005934 0.017578 0.737163 0.489875 0.599480 0.032375 -0.632138 0.535559 -0.030888 0.134570 0.833134
-0.674848 -0.005734 0.018256 0.737709 0.479343 0.602717 0.025704 -0.637418 0.535422 -0.039875 0.119087 0.835196
-0.674213 -0.005268 0.020118 0.738245 0.462594 0.608021 0.017958 -0.644976 0.530792 -0.083341 0.074096 0.840133
-0.673251 -0.004866 0.021312 0.739091 0.439464 0.621181 0.015299 -0.648670 0.527170 -0.126755 0.003335 0.840246
-0.672219 -0.004327 0.022720 0.739991 0.416028 0.630777 0.010919 -0.654922 0.505249 -0.224312 -0.069264 0.830428
