0.623172 -0.0375858 -0.0194989 -0.780937 -0.767155 -0.072472 0.074838 0.632945 0.505502 0.398231 0.490127 -0.587924 
0.623172 -0.0375858 -0.0194989 -0.780937 -0.763615 -0.0639996 0.087927 0.636447 0.505502 0.398231 0.490127 -0.587924 
0.620885 -0.0377959 -0.0220226 -0.78268 -0.760689 -0.0640603 0.0884315 0.639866 0.503029 0.396237 0.493037 -0.588959 
0.620175 -0.0369391 -0.0238649 -0.78323 -0.757882 -0.0608841 0.0908905 0.643154 0.498886 0.393505 0.497087 -0.590907 
0.620867 -0.0361359 -0.0241361 -0.782711 -0.75682 -0.0576069 0.0952145 0.644081 0.4927 0.385639 0.505395 -0.594226 
0.620867 -0.0361359 -0.0241361 -0.782711 -0.756233 -0.0541406 0.097981 0.644655 0.4927 0.385639 0.505395 -0.594226 
0.621599 -0.0347401 -0.0236813 -0.782206 -0.755249 -0.052169 0.0980396 0.645961 0.492079 0.381306 0.506546 -0.596552 
0.622958 -0.0331981 -0.0229049 -0.781215 -0.755249 -0.052169 0.0980396 0.645961 0.491375 0.379244 0.507749 -0.597424 
0.623072 -0.0304153 -0.0206296 -0.781301 -0.754319 -0.0489784 0.0993684 0.647093 0.491527 0.379108 0.508056 -0.597124 
0.622894 -0.0293324 -0.0203462 -0.781491 -0.754319 -0.0489784 0.0993684 0.647093 0.492591 0.379855 0.506501 -0.597093 
0.62125 -0.0270006 -0.0169901 -0.782963 -0.754918 -0.0503886 0.0979368 0.646505 0.494683 0.382131 0.503973 -0.59605 
0.622023 -0.0263551 -0.0152004 -0.782407 -0.755994 -0.0541532 0.0929563 0.645677 0.496054 0.38592 0.502178 -0.593981 
0.622148 -0.0253998 -0.0134982 -0.782371 -0.757156 -0.0574369 0.0880347 0.644722 0.498387 0.390255 0.499216 -0.591688 
0.622372 -0.0252868 -0.0124503 -0.782214 -0.758253 -0.0607301 0.083932 0.643677 0.500495 0.396233 0.496875 -0.587894 
0.62219 -0.025001 -0.0116964 -0.78238 -0.759433 -0.0634897 0.0795487 0.642576 0.501581 0.401843 0.49563 -0.5842 
0.622638 -0.0248631 -0.0100458 -0.782051 -0.760761 -0.0674959 0.0755529 0.641076 0.501778 0.406079 0.495815 -0.580936 
0.62349 -0.0254195 -0.00956729 -0.781359 -0.762222 -0.0713755 0.0710159 0.639438 0.500741 0.409165 0.497753 -0.578001 
0.624346 -0.0263439 -0.00957238 -0.780645 -0.763553 -0.0746727 0.0671107 0.637893 0.499302 0.41036 0.500579 -0.575953 
0.62509 -0.0271776 -0.00975191 -0.780018 -0.764462 -0.075985 0.0651653 0.63685 0.498127 0.40997 0.503139 -0.575017 
0.626216 -0.0282002 -0.00995937 -0.779076 -0.765137 -0.0756008 0.0639377 0.636209 0.498127 0.40997 0.503139 -0.575017 
0.626216 -0.0282002 -0.00995937 -0.779076 -0.765311 -0.07385 0.0641386 0.636186 0.49648 0.40825 0.506576 -0.574648 
0.628127 -0.0296062 -0.00986874 -0.777485 -0.765336 -0.0713171 0.0649542 0.636361 0.494629 0.402494 0.511523 -0.575921 
0.628127 -0.0296062 -0.00986874 -0.777485 -0.765332 -0.0687469 0.0661298 0.636528 0.494629 0.402494 0.511523 -0.575921 
0.629106 -0.0301526 -0.0100746 -0.776669 -0.765187 -0.066259 0.0673879 0.636834 0.493878 0.398439 0.51367 -0.577471 
0.629697 -0.0298018 -0.00911096 -0.776215 -0.765187 -0.066259 0.0673879 0.636834 0.494248 0.394751 0.513873 -0.579504 
0.629902 -0.0291674 -0.00901662 -0.776075 -0.765025 -0.0634089 0.0687374 0.637174 0.494828 0.39202 0.514284 -0.580498 
0.629226 -0.0291566 -0.0080525 -0.776634 -0.764593 -0.0617133 0.0698749 0.637736 0.495813 0.389972 0.513089 -0.582091 
0.629474 -0.0292992 -0.00800918 -0.776427 -0.764368 -0.0607887 0.0704759 0.638027 0.49711 0.389064 0.511564 -0.582935 
0.629628 -0.0292698 -0.00804159 -0.776303 -0.764251 -0.0604643 0.0706493 0.638179 0.499079 0.388672 0.508632 -0.584078 
0.629491 -0.0297296 -0.00836588 -0.776394 -0.764431 -0.0604985 0.0712933 0.63789 0.500938 0.389732 0.506159 -0.583929 
0.628704 -0.0296592 -0.00831523 -0.777034 -0.764667 -0.0614797 0.0704746 0.637604 0.502594 0.390684 0.503907 -0.583818 
0.628687 -0.0298324 -0.00832057 -0.777042 -0.765039 -0.0629023 0.0694228 0.637133 0.502594 0.390684 0.503907 -0.583818 
0.628594 -0.0304187 -0.00892821 -0.777088 -0.765409 -0.0640768 0.0685348 0.636668 0.505085 0.394227 0.501211 -0.581603 
0.628048 -0.0311065 -0.0092927 -0.777498 -0.765892 -0.06452 0.0686384 0.636032 0.506358 0.395098 0.499925 -0.581011 
0.627405 -0.0318304 -0.00928576 -0.777987 -0.766445 -0.0651496 0.0682956 0.635338 0.506834 0.395569 0.499586 -0.580568 
0.627405 -0.0318304 -0.00928576 -0.777987 -0.766761 -0.0658411 0.0673579 0.634984 0.506834 0.395569 0.499586 -0.580568 
0.626808 -0.0323849 -0.00954162 -0.778442 -0.766761 -0.0658411 0.0673579 0.634984 0.506899 0.395659 0.499961 -0.580127 
0.625921 -0.0325842 -0.00916692 -0.779151 -0.766878 -0.0660704 0.0655339 0.63501 0.506439 0.395423 0.501263 -0.579565 
0.625231 -0.032798 -0.00833316 -0.779706 -0.766797 -0.0653089 0.0650619 0.635236 0.505253 0.393361 0.5043 -0.579368 
0.625231 -0.032798 -0.00833316 -0.779706 -0.766797 -0.0653089 0.0650619 0.635236 0.505253 0.393361 0.5043 -0.579368 
0.624648 -0.0318837 -0.00614339 -0.780231 -0.766707 -0.0625132 0.0659055 0.635539 0.505174 0.392103 0.505174 -0.57953 
0.62366 -0.0328719 -0.00743538 -0.780969 -0.766707 -0.0625132 0.0659055 0.635539 0.505314 0.39065 0.505265 -0.580308 
0.620503 -0.0314711 -0.00491272 -0.783557 -0.765217 -0.0700234 0.0846836 0.634325 0.501934 0.390098 0.504273 -0.584461 
0.617532 -0.0275769 -0.000169553 -0.786062 -0.765217 -0.0700234 0.0846836 0.634325 0.481862 0.391537 0.525476 -0.581706 
0.615632 -0.0219876 0.00277555 -0.787722 -0.751829 -0.089058 0.10973 0.644035 0.481862 0.391537 0.525476 -0.581706 
0.615189 -0.0147924 0.00149248 -0.78824 -0.725236 -0.122624 0.135803 0.663742 0.418391 0.286174 0.51806 -0.688961 
0.618188 -0.00709707 0.00538281 -0.78598 -0.679095 -0.184748 0.148073 0.694818 0.368819 0.14417 0.483 -0.78096 
0.623009 -0.000952042 0.00839688 -0.782169 -0.611386 -0.251104 0.183893 0.727556 0.303572 -0.060657 0.375315 -0.873672 
0.62852 0.00302523 0.010286 -0.777719 -0.525134 -0.267651 0.294678 0.752172 0.221345 -0.26367 0.247983 -0.905532 
0.633973 0.00602442 0.00751551 -0.773295 -0.411903 -0.270396 0.42119 0.76146 0.221345 -0.26367 0.247983 -0.905532 
0.633973 0.00602442 0.00751551 -0.773295 -0.312265 -0.301546 0.473302 0.766515 0.0423863 -0.510426 0.0207365 -0.858626 
0.641114 0.0115966 -0.00528256 -0.76734 -0.238429 -0.314511 0.489092 0.777832 -0.0219772 -0.566075 -0.0318535 -0.823445 
0.643364 0.0145609 -0.012043 -0.765327 -0.238429 -0.314511 0.489092 0.777832 -0.0219772 -0.566075 -0.0318535 -0.823445 
0.643364 0.0145609 -0.012043 -0.765327 -0.183047 -0.310578 0.493396 0.791578 -0.0532845 -0.591996 -0.0525008 -0.802462 
0.642536 0.0150976 -0.0161517 -0.765936 -0.190572 -0.310567 0.479748 0.798168 -0.0773442 -0.589759 -0.0670895 -0.801063 
0.640567 0.0131789 -0.0212511 -0.767495 -0.20698 -0.304137 0.471959 0.801196 -0.0607862 -0.578928 -0.0539565 -0.811317 
0.639477 0.0112038 -0.0242572 -0.768346 -0.229444 -0.2992 0.453627 0.8075 -0.0193947 -0.560531 -0.0247743 -0.827536 
0.637892 0.00982935 -0.0240839 -0.769686 -0.229444 -0.2992 0.453627 0.8075 0.0150341 -0.537461 -0.0167222 -0.842989 
0.638392 0.007898 -0.024777 -0.769272 -0.255498 -0.291512 0.445086 0.807242 0.0609758 -0.51203 -0.0104334 -0.856737 
0.637113 0.00734142 -0.0215275 -0.770435 -0.289528 -0.274294 0.451276 0.798302 0.128917 -0.486509 0.0109414 -0.864043 
0.636575 0.00736019 -0.0175287 -0.77098 -0.330325 -0.256237 0.465731 0.779951 0.206065 -0.457505 0.0337078 -0.864344 
0.634274 0.00840176 -0.0105933 -0.77299 -0.350569 -0.244884 0.481681 0.764929 0.279733 -0.423766 0.0435792 -0.860391 
0.633016 0.00555816 -0.01044 -0.774048 -0.391315 -0.22186 0.494767 0.743543 0.341194 -0.388874 0.0649413 -0.853315 
0.633126 0.00237943 -0.0108231 -0.77397 -0.417658 -0.203765 0.505657 0.726879 0.399211 -0.349772 0.0937149 -0.842323 
0.633766 -0.000840435 -0.0126923 -0.77342 -0.452203 -0.180708 0.500517 0.715779 0.444879 -0.297178 0.128499 -0.835019 
0.633047 -0.00669088 -0.014917 -0.773941 -0.485062 -0.141169 0.505862 0.699207 0.469653 -0.24185 0.1396 -0.837524 
0.633707 -0.0110715 -0.0194211 -0.77325 -0.525436 -0.102715 0.476163 0.697593 0.469653 -0.24185 0.1396 -0.837524 
0.633707 -0.0110715 -0.0194211 -0.77325 -0.571287 -0.0638348 0.448266 0.684554 0.51213 -0.162449 0.160385 -0.828016 
0.631903 -0.0223199 -0.0250942 -0.77432 -0.610598 -0.0312845 0.394307 0.686085 0.544666 -0.0610072 0.186484 -0.815378 
0.631903 -0.0223199 -0.0250942 -0.77432 -0.610598 -0.0312845 0.394307 0.686085 0.565272 0.0622965 0.265159 -0.778638 
